ID,BaseMean,log2FC,lfcSE,stat,pvalue,padj,ClusterID
5131,3856.09942003795,4.42121408436671,0.68425186384278,6.46138405752677,1.03749631602129e-10,1.57817958239884e-8,T1PKS-T3PKS-NRPS
6243,1179.82794257206,8.13652075009641,1.25941714477367,6.46054469232958,1.04326775278769e-10,1.57817958239884e-8,Lantipeptide(venezuelin)
6241,827.86673163365,8.91328879810304,1.3827617383133,6.44600479687522,1.14837028722117e-10,1.69856725149869e-8,Lantipeptide(venezuelin)
6228,4080.60823218973,7.38211478786102,1.15495637588032,6.39168278735574,1.64069995232341e-10,2.37402149623143e-8,Lantipeptide(venezuelin)
6214,1241.90115027536,4.07586881399248,0.640563583305805,6.36294182219638,1.97925675253529e-10,2.80296445635636e-8,Lantipeptide(venezuelin)
6238,1719.93487944945,7.59523985776664,1.20451805375134,6.30562558536347,2.87032152522957e-10,3.98017918165167e-8,Lantipeptide(venezuelin)
3225,976.471030415919,-4.62774963085081,0.744250383066325,-6.21800100630705,5.03528332295829e-10,6.83976444849192e-8,"NA"
0662,187.756419063831,-4.63104650711871,0.745415354945051,-6.21270607909613,5.20798106971188e-10,6.93286440000046e-8,"NA"
6251,4753.68890605041,8.17987705121123,1.32109125861294,6.19175775926304,5.94969424116598e-10,7.61560862869245e-8,Lantipeptide(venezuelin)
6263,949.522104273798,8.05654083348969,1.30102277675305,6.19246717078719,5.92296889315556e-10,7.61560862869245e-8,Lantipeptide(venezuelin)
6255,3907.90765069859,7.34640272048153,1.20157303837929,6.11398765271111,9.71718272447354e-10,1.22033147573766e-7,Lantipeptide(venezuelin)
